employee_id,name,email,age,gender,marital_status,department,job_level,education,monthly_income,years_at_company,years_since_last_promotion,distance_from_home_km,overtime,num_projects,avg_monthly_hours,satisfaction_score,city,hire_date,badge_id,survey_response_id,attrition
3887,Steven Scott,steven.scott@examplecorp.com,38,Female,Divorced,Research & Development,5,PhD,,12,1,10.8,No,4.0,158,4,Draketown,06/29/2014,BDG-4869-mvYb,582104,No
1607,Jesse Wright,jesse.wright@examplecorp.com,22,Male,Divorced,Engineering,5,Master,,0,0,3.9,No,3.0,153,3,West Samuelmouth,23-07-2026,BDG-5643-jEnm,661966,No
7477,Cathy Little,cathy.little@examplecorp.com,29,Male,Married,Marketing,2,High School,4318.0,7,4,2.8,Yes,1.0,188,2,Melanieland,14-07-2019,BDG-7328-GGSz,181780,No
150,Stephanie Manning,stephanie.manning@examplecorp.com,33,Male,Married,Research & Development,1,PhD,2701.0,9,8,8.0,Yes,1.0,172,5,Brendaville,23-07-2017,BDG-1077-hLzQ,966934,No
4343,Bryan Lopez,bryan.lopez@examplecorp.com,43,Female,Single,Engineering,2,High School,4825.0,17,2,1.9,No,3.0,136,4,Jonesborough,06-07-2009,BDG-4949-CrWz,958468,No
6115,Walter Howard,walter.howard@examplecorp.com,34,Female,Married,Sales,2,Master,6350.0,3,1,6.9,No,2.0,200,3,Raymondberg,2023-07-04,BDG-9947-vYBo,101783,No
9307,Michael Curtis,michael.curtis@examplecorp.com,49,Female,Married,Human Resources,4,Master,12018.0,17,17,1.0,No,4.0,195,4,North Vanessa,22-07-2009,BDG-5825-UMGP,353692,No
3413,Tom Duncan,tom.duncan@examplecorp.com,33,Male,Married,Sales,2,Bachelor,4507.0,0,38,24.4,No,3.0,167,5,Port Deanna,2026-06-26,BDG-4664-ltKs,184062,No
9960,Jennifer Levy,jennifer.levy@examplecorp.com,46,Female,Single,Research & Development,2,Bachelor,4213.0,15,3,9.3,No,2.0,138,4,South Sandra,01 Jul 2011,BDG-3285-NTgE,337737,No
2904,Zachary White,zachary.white@examplecorp.com,41,Female,Married,Research & Development,5,Bachelor,,11,4,17.4,No,,188,3,South William,2015-07-23,BDG-8423-EQsc,646497,Yes
3285,Linda Salazar,linda.salazar@examplecorp.com,35,Female,Married,Research & Development,1,Master,3673.0,5,1,2.8,No,2.0,158,4,Jamesport,2021-07-07,BDG-4452-sNPb,831628,No
7659,Kathy Adams,kathy.adams@examplecorp.com,46,Male,Married,Engineering,1,Master,3520.0,1,1,5.6,No,4.0,186,3,Lake Paulbury,June 28 2025,BDG-3470-bium,839867,No
1374,William Prince PhD,william.phd@examplecorp.com,42,Female,Single,Sales,3,Bachelor,6365.0,15,6,22.5,No,1.0,173,2,Ayersmouth,2011-07-06,BDG-7137-mLiy,858645,Yes
5793,Mrs. Tonya Byrd,mrs..byrd@examplecorp.com,26,Female,Married,Research & Development,1,Bachelor,2870.0,4,0,1.0,No,2.0,186,3,Port Tiffany,16 Jul 2022,BDG-0503-AdYM,104493,No
8460,Autumn Lee,autumn.lee@examplecorp.com,40,Male,Married,Sales,2,Bachelor,4960.0,5,4,1.2,No,3.0,162,5,Lake Lindsay,26-06-2021,BDG-1713-wMrI,986787,No
3119,Jennifer Griffin,jennifer.griffin@examplecorp.com,32,Female,Married,Research & Development,1,Bachelor,2633.0,3,1,36.3,No,5.0,151,4,Melissaton,2023-07-16,BDG-9085-XYTz,877997,Yes
9015,Michael Wheeler,michael.wheeler@examplecorp.com,22,Male,Single,Sales,5,Bachelor,,0,0,8.9,Yes,5.0,190,3,Tonyfurt,2026-07-24,BDG-7568-EQZT,421589,No
534,Dr. Michael Evans,dr..evans@examplecorp.com,26,Female,Married,Research & Development,3,High School,7256.0,1,1,23.2,No,2.0,162,3,West Henrybury,2025-07-10,BDG-1600-CzKs,754134,No
1954,Justin Page,justin.page@examplecorp.com,32,Female,Married,Sales,5,Master,20485.0,2,1,7.0,No,,156,4,Carrollchester,2024-07-03,BDG-0297-XlFi,843956,No
4933,Vicki Barrera,vicki.barrera@examplecorp.com,43,Male,Divorced,Human Resources,3,Master,10884.0,12,7,7.9,No,3.0,204,4,Patrickberg,2014-06-28,BDG-5894-vpZj,372963,No
1414,Phillip Miller,phillip.miller@examplecorp.com,41,Male,Single,Research & Development,4,PhD,,11,10,11.9,No,5.0,134,5,Katrinaberg,2015-07-27,BDG-3641-sdll,696161,No
743,George Ochoa,george.ochoa@examplecorp.com,42,Male,Divorced,Sales,4,Master,,14,12,5.5,No,1.0,133,4,Hawkinsstad,27-07-2012,BDG-0158-VMWA,148040,No
4442,Steven Knight,steven.knight@examplecorp.com,40,Female,Married,Salez,2,Bachelor,4708.0,12,8,10.8,No,3.0,173,3,West Kimberlyside,11-07-2014,BDG-0893-BSgz,237897,No
6188,Michael Fernandez,michael.fernandez@examplecorp.com,44,Female,Single,Engineering,1,Master,3449.0,10,1,2.8,No,10.0,197,4,West Kristopher,June 30 2016,BDG-0065-jmje,670426,No
9895,William Cooper,william.cooper@examplecorp.com,32,Male,Single,Research & Development,2,High School,3670.0,5,1,4.9,Yes,2.0,158,2,Lake Kristie,2021-07-07,BDG-5692-Xotl,681643,No
1577,Jennifer Jenkins,jennifer.jenkins@examplecorp.com,41,Male,unknown,Engineering,3,PhD,8081.0,2,2,3.0,No,1.0,112,3,Jonesbury,2024-07-03,BDG-9100-pZBB,264798,No
4090,Jennifer Ferguson,jennifer.ferguson@examplecorp.com,44,Female,Married,Research & Development,1,Bachelor,4032.0,5,3,14.5,No,6.0,150,3,South Moniqueborough,2021-07-21,BDG-0415-hazf,217198,No
5246,Sandra Lyons,sandra.lyons@examplecorp.com,52,Female,Single,Human Resources,3,Bachelor,8386.0,12,5,13.5,No,3.0,171,3,South Wendy,2014-07-07,BDG-2382-ZzBX,507846,No
4338,Aaron Leon,aaron.leon@examplecorp.com,51,Male,Married,Engineering,1,Master,3059.0,16,15,8.7,No,1.0,122,1,Lake Steventon,2010-07-22,BDG-7881-YlTK,854112,No
4217,Renee Shields,renee.shields@examplecorp.com,27,Female,Married,Engineering,3,Master,7498.0,1,0,1.6,Yes,1.0,204,4,East Bailey,2025-07-23,BDG-7236-OsEt,249435,No
2392,Michael Owens,michael.owens@examplecorp.com,26,Male,Married,Research & Development,3,Bachelor,6436.0,4,2,19.1,No,2.0,138,3,East Johnberg,2022-07-09,BDG-4347-zjLB,517423,No
7412,Alexandra Foster,alexandra.foster@examplecorp.com,29,Male,Single,Engineering,3,Master,5274.0,3,0,2.6,No,5.0,186,3,Lake Meghanview,2023-06-27,BDG-1863-zCZn,508294,Yes
7559,Melissa Greene,melissa.greene@examplecorp.com,37,Female,Married,Sales,4,High School,,11,6,,No,3.0,177,4,Lake Paula,2015-07-06,BDG-1445-ySLA,196867,No
6448,Richard Reynolds,richard.reynolds@examplecorp.com,30,Male,Single,Sales,2,Bachelor,4029.0,0,0,13.5,Yes,2.0,210,3,Gabrielleport,July 23 2026,BDG-1268-peGO,849171,No
7889,Cody Hart,cody.hart@examplecorp.com,47,Male,Married,Sales,3,Master,8982.0,0,0,6.2,No,4.0,165,4,Christopherstad,2026-07-10,BDG-4629-riXK,263414,No
800,Donald Medina,donald.medina@examplecorp.com,27,Male,Single,Marketing,3,High School,5583.0,1,0,7.2,No,5.0,160,2,New Breannaview,2025-07-06,BDG-4012-yIrW,811055,No
3008,Ronnie Martinez,ronnie.martinez@examplecorp.com,33,Female,Married,Engineering,1,High School,3088.0,5,3,3.9,No,4.0,149,3,East Thomasport,12-07-2021,BDG-3332-NAfL,426553,No
3266,Ronnie Hudson MD,ronnie.md@examplecorp.com,40,Female,Married,Research & Development,1,Bachelor,3705.0,0,0,1.0,Yes,2.0,193,2,Shaffermouth,2026-07-08,BDG-9432-fqDs,259329,No
2019,Amy Hester,amy.hester@examplecorp.com,51,Female,Divorced,Engineering,3,Master,7781.0,11,6,1.0,No,1.0,154,5,East Michelle,July 18 2015,BDG-6663-WTii,796289,No
4699,Zachary Mcgee,zachary.mcgee@examplecorp.com,53,Female,Single,Sales,2,Master,7121.0,25,16,1.0,No,5.0,156,2,New Danielshire,2001-07-21,BDG-9926-rOnz,178076,No
5895,Timothy Hernandez,timothy.hernandez@examplecorp.com,53,Male,Single,Engineering,1,Master,4111.0,25,18,2.2,No,3.0,202,2,South Jamesberg,2001-07-10,BDG-0036-KbqT,751910,No
7801,Timothy Jacobs,timothy.jacobs@examplecorp.com,33,Female,Married,Human Resources,1,Master,2558.0,8,5,24.6,Yes,4.0,174,3,South Richard,02-07-2018,BDG-6939-UUlY,137425,No
4723,Kelli Collins,kelli.collins@examplecorp.com,53,Male,Divorced,Human Resources,1,High School,2953.0,15,7,3.4,No,6.0,181,4,South Vincent,2011-07-13,BDG-8352-PgWs,262831,No
8031,Ronald Cook,ronald.cook@examplecorp.com,43,Female,Single,Engineering,2,PhD,4458.0,7,5,5.1,No,6.0,150,4,Bowmantown,2019-07-01,BDG-5160-soyj,170749,No
1088,Philip Jackson,philip.jackson@examplecorp.com,39,Male,Married,Research & Development,3,Bachelor,5222.0,11,5,1.4,No,3.0,179,2,West Seth,2015-07-25,BDG-8160-qhWp,994877,Yes
4658,Audrey Taylor,audrey.taylor@examplecorp.com,25,Male,Married,Marketing,1,Master,2k,2,0,6.7,Yes,4.0,214,3,Rebeccaberg,10 Jul 2024,BDG-2771-Sjga,532034,No
4760,Amanda Swanson,amanda.swanson@examplecorp.com,46,Male,Single,Research & Development,4,High School,10869.0,16,8,3.4,No,6.0,196,4,North Regina,25 Jul 2010,BDG-6277-fqXk,127382,Yes
2841,Angel Knight,angel.knight@examplecorp.com,40,Male,Divorced,Sales,3,Master,9370.0,0,0,5.3,Yes,3.0,230,4,Lake Willieberg,2026-07-20,BDG-5384-gcXl,698769,No
8529,Jordan Johns,jordan.johns@examplecorp.com,23,Female,Married,Research & Development,3,Bachelor,7142.0,0,0,13.5,No,4.0,175,4,Shelleyshire,2026-07-10,BDG-9129-kIxY,189799,Yes
3899,Brittany Heath,brittany.heath@examplecorp.com,22,Female,Single,Research & Development,1,Bachelor,2646.0,0,0,6.6,Yes,4.0,210,4,Rodriguezstad,2026-07-02,BDG-8782-joGv,451022,No
7808,Beth Schmidt,beth.schmidt@examplecorp.com,26,Male,Single,Marketing,2,Bachelor,3989.0,3,1,42.6,No,4.0,135,3,Anneborough,2023-07-23,BDG-1705-RZOR,143722,No
7557,Angel Smith,angel.smith@examplecorp.com,43,Male,unknown,Engineering,1,Bachelor,2310.0,0,0,9.1,Yes,1.0,228,3,South Cindyborough,2026-07-17,BDG-5502-xUVD,318300,No
5280,Penny West,penny.west@examplecorp.com,39,Male,Single,Sales,3,Bachelor,6553.0,2,0,11.5,No,6.0,150,5,New Charles,2024-07-10,BDG-4492-moBu,322412,No
1684,David Jones,david.jones@examplecorp.com,31,Female,Divorced,Sales,1,Bachelor,3301.0,9,9,17.6,No,7.0,196,4,East Andrew,2017-07-08,BDG-8259-NvPv,222605,No
8631,Joshua Myers,joshua.myers@examplecorp.com,29,Male,Married,Marketing,2,High School,4596.0,0,0,3.4,No,6.0,181,3,New Kyle,2026-07-24,BDG-8397-culn,674319,No
7056,Kelli Carter,kelli.carter@examplecorp.com,37,Female,Married,Sales,2,Bachelor,5830.0,13,2,1.0,No,4.0,122,2,Cookton,30-06-2013,BDG-1775-dgYn,419035,No
587,Dwayne Klein,dwayne.klein@examplecorp.com,36,Female,Single,Marketing,1,High School,3203.0,12,11,9.8,No,1.0,160,3,North Vincent,2014-07-10,BDG-3014-ehGj,667245,No
497,Austin Osborne,austin.osborne@examplecorp.com,36,Female,Married,Engineering,2,PhD,4724.0,2,0,1.0,No,6.0,131,4,West Jamesberg,08-07-2024,BDG-9136-RCQH,991009,No
9543,Sherry Jones,sherry.jones@examplecorp.com,50,Female,Divorced,Research & Development,2,Bachelor,5524.0,11,6,3.2,No,6.0,152,3,South Tyler,July 06 2015,BDG-7085-FcYF,251077,No
2523,Mark Carter,mark.carter@examplecorp.com,45,Male,Married,Human Resources,2,Bachelor,5477.0,6,1,7.3,No,2.0,142,3,West Nataliefort,2020-07-17,BDG-6941-eXfC,160411,No
6071,Wayne Barnes,wayne.barnes@examplecorp.com,36,Female,Married,Research & Development,4,Bachelor,9237.0,4,0,15.9,Yes,2.0,189,4,Port Angela,2022-07-16,BDG-7469-TRcB,819226,No
336,Andrea Hubbard,andrea.hubbard@examplecorp.com,41,Male,Divorced,Human Resources,3,Bachelor,6736.0,8,0,5.4,No,3.0,221,5,Janeburgh,2018-07-22,BDG-9501-ukTU,307778,No
1148,Sarah Booth,sarah.booth@examplecorp.com,37,Male,Divorced,Research & Development,3,High School,6824.0,3,1,1.0,Yes,3.0,246,4,Jacobmouth,July 01 2023,BDG-2750-WXBS,232124,No
6999,Chelsea Long,chelsea.long@examplecorp.com,44,Female,Married,Research & Development,4,Bachelor,10599.0,5,1,15.4,No,3.0,217,2,Port Thomas,2021-06-29,BDG-3356-QEjk,118512,No
3017,Kelly Hubbard,kelly.hubbard@examplecorp.com,25,Female,Married,Human resources,4,Bachelor,9828.0,0,0,23.9,Yes,2.0,173,1,Victoriaport,2026-07-05,BDG-0360-kMfM,676441,Yes
2456,Stacey Clark,stacey.clark@examplecorp.com,37,Female,Single,Engineering,2,High School,5702.0,1,0,8.7,No,4.0,190,5,North Larrytown,2025-07-05,BDG-2394-tTHR,494787,No
1651,Christopher Rivera,christopher.rivera@examplecorp.com,52,Female,Single,Research & Development,1,Bachelor,3300.0,27,2,13.2,Yes,1.0,195,1,Wandaberg,1999-07-15,BDG-4888-ixGS,500848,Yes
6803,Douglas Hampton,douglas.hampton@examplecorp.com,36,Female,Divorced,Research & Development,2,Bachelor,7257.0,8,3,1.1,Yes,5.0,193,5,Robertbury,2018-07-23,BDG-2020-EMuV,374018,No
5341,Juan Davis,juan.davis@examplecorp.com,49,Female,Single,Engineering,2,Bachelor,6568.0,21,18,4.3,Yes,1.0,177,5,East Andrea,2005-07-17,BDG-0663-GeFD,918393,No
8493,Stacey Sampson,stacey.sampson@examplecorp.com,38,Female,Single,Marketing,2,PhD,5742.0,8,4,1.0,No,1.0,232,3,Ashleyview,2018-07-13,BDG-1439-keFT,579398,No
7449,Chad Escobar,chad.escobar@examplecorp.com,41,Male,N/A,Engineering,2,Master,4159.0,19,3,8.3,No,4.0,162,4,Aaronfurt,2007-07-20,BDG-6497-SRSe,843225,No
7818,Margaret Lowe,margaret.lowe@examplecorp.com,48,Male,Married,Sales,3,Bachelor,10952.0,13,9,1.0,No,3.0,180,4,West Vincent,2013-07-22,BDG-5395-mnSk,772030,No
5602,Victor Hudson,victor.hudson@examplecorp.com,45,Male,Married,Research & Development,1,Master,3686.0,4,4,8.0,Yes,2.0,187,3,Mooreshire,2022-06-29,BDG-7483-EQXD,741063,No
24,Tommy Walter,tommy.walter@examplecorp.com,22,Male,Single,Human Resources,4,Bachelor,10k,0,0,10.5,No,1.0,150,2,Fosterfort,July 23 2026,BDG-4324-tYxF,355037,No
4337,Ruben Woodard,ruben.woodard@examplecorp.com,22,Male,Single,Research & Development,1,Bachelor,3714.0,0,0,1.0,No,2.0,174,3,Adamborough,2026-07-02,BDG-2311-dNnG,660163,No
1834,Bryan Thomas,bryan.thomas@examplecorp.com,28,Male,Single,Research & Development,1,Master,3153.0,6,0,23.5,No,2.0,150,2,Jasonchester,2020-07-15,BDG-1159-QGCj,648869,No
292,Stephanie Byrd,stephanie.byrd@examplecorp.com,41,Male,Married,Sales,1,Master,3289.0,6,1,11.4,No,3.0,146,3,Campbellland,2020-07-12,BDG-9481-uDuH,813656,No
8140,Shelly Henderson,shelly.henderson@examplecorp.com,24,Female,Married,Research & Development,2,Bachelor,4084.0,1,0,2.1,Yes,2.0,240,4,South Douglas,2025-07-04,BDG-1770-EsTH,344865,No
3062,Terry Stokes,terry.stokes@examplecorp.com,22,Male,Married,Marketing,2,Bachelor,4431.0,0,0,1.0,No,1.0,172,2,East Jonathan,07/07/2026,BDG-2816-lQoy,484610,No
5322,Marcus Brown,marcus.brown@examplecorp.com,46,Female,Divorced,Sales,3,High School,6943.0,19,0,10.3,Yes,2.0,204,3,New Janet,2007-07-18,BDG-5752-ZVwh,424754,No
382,Paul Wilson,paul.wilson@examplecorp.com,32,Female,Single,Sales,4,High School,,10,5,3.2,No,2.0,152,1,West Brady,2016-07-13,BDG-7055-twAT,180451,Yes
4190,Sabrina Miller,sabrina.miller@examplecorp.com,34,Female,Married,Engineering,2,PhD,5154.0,1,0,1.0,No,4.0,173,3,West Kimberlyshire,2025-07-22,BDG-6366-ldxC,150721,No
8127,David Clark,david.clark@examplecorp.com,34,Female,Married,Engineering,2,PhD,4079.0,0,0,2.3,Yes,1.0,218,4,Kimton,10 Jul 2026,BDG-2882-ANjG,795218,No
7908,Jesse Johnson,jesse.johnson@examplecorp.com,58,Male,Married,Human Resources,4,High School,9761.0,13,11,6.0,No,4.0,149,4,New Troy,July 25 2013,BDG-9944-cMEj,241480,No
9056,Joshua Scott,joshua.scott@examplecorp.com,39,Male,Single,Marketing,4,Master,11850.0,0,0,14.3,No,4.0,147,4,Jonathanborough,07/24/2026,BDG-1279-kaWw,723299,No
790,Clayton Steele,clayton.steele@examplecorp.com,40,Female,Single,Marketing,3,Bachelor,9380.0,14,2,10.1,No,4.0,155,3,South Shannon,2012-07-10,BDG-0023-kISu,940012,No
4478,Scott Ramirez,scott.ramirez@examplecorp.com,29,Male,Married,Research & Development,1,Master,3k,1,0,1.0,Yes,1.0,195,3,Port Joseph,July 06 2025,BDG-7269-yfMO,769265,No
9569,Alicia Hill,alicia.hill@examplecorp.com,60,Male,Single,Engineering,1,Bachelor,3261.0,18,16,15.1,Yes,,227,2,Port Tracey,2008-07-18,BDG-9083-ApgF,692898,No
2743,Andrea Bowman,andrea.bowman@examplecorp.com,43,Male,Married,Engineering,1,PhD,3300.0,1,0,15.6,Yes,7.0,186,2,New Jakestad,2025-07-09,BDG-1320-iTFj,871595,Yes
4330,Kimberly Stone DDS,kimberly.dds@examplecorp.com,33,Male,Married,Sales,4,Bachelor,12169.0,7,5,9.3,No,3.0,177,4,Teresaville,2019-07-26,BDG-7170-oxsG,157983,No
6290,Joel Smith,joel.smith@examplecorp.com,35,Male,Married,Research & Development,4,Bachelor,11266.0,7,7,19.3,No,5.0,158,4,Keithmouth,July 23 2019,BDG-4182-zbtP,396342,No
6993,Laurie Vargas,laurie.vargas@examplecorp.com,27,Female,Single,Sales,4,Bachelor,12658.0,0,0,1.0,No,2.0,172,4,Alvaradomouth,07/23/2026,BDG-6317-QZrq,295251,No
9335,Lauren King DVM,lauren.dvm@examplecorp.com,59,Male,Single,Engineering,3,Master,8050.0,37,25,12.7,No,2.0,159,4,New Jorge,1989-07-25,BDG-0347-nEuI,868284,No
3330,Kenneth Carroll,kenneth.carroll@examplecorp.com,33,Male,Single,Sales,1,Master,2959.0,0,0,7.9,No,2.0,138,3,Faithside,2026-07-17,BDG-5427-Uoaw,808210,Yes
3064,Lisa Johnson,lisa.johnson@examplecorp.com,31,Male,Single,Engineering,4,High School,,6,2,4.0,No,4.0,154,2,South Brian,2020-07-12,BDG-7146-GWUx,808744,No
7747,Alex Steele,alex.steele@examplecorp.com,54,Male,Married,Engineering,2,Bachelor,5380.0,25,6,,No,6.0,199,3,Hernandezfurt,2001-07-19,BDG-7492-HxaA,430425,No
1445,Mrs. Raven Rivera DVM,mrs..dvm@examplecorp.com,35,Male,Married,Engineering,1,High School,2834.0,13,3,17.6,No,6.0,180,3,West Ashleystad,21 Jul 2013,BDG-6856-HHQd,939542,No
3460,Amanda Smith,amanda.smith@examplecorp.com,26,Male,Divorced,Sales,3,Master,6415.0,4,4,27.0,No,2.0,155,4,Kellymouth,15 Jul 2022,BDG-4014-TmzB,668125,No
6569,Erin Nash,erin.nash@examplecorp.com,52,Male,Married,Sales,3,Bachelor,6882.0,19,13,15.5,No,1.0,220,3,Lake Christopherton,20-07-2007,BDG-5850-KfTg,486716,Yes
6142,Stephanie Brown,stephanie.brown@examplecorp.com,50,Female,Single,Engineering,1,Bachelor,3749.0,6,6,7.4,No,5.0,208,3,Port Jeffreybury,2020-07-24,BDG-1638-KsRr,635409,Yes
8600,Brian Webb,brian.webb@examplecorp.com,44,Female,Married,Research & Development,2,Bachelor,5074.0,11,0,2.6,Yes,2.0,194,4,Kristenburgh,2015-07-09,BDG-3473-FPDr,770232,No
8091,Matthew Lucas,matthew.lucas@examplecorp.com,35,Male,Married,Sales,2,Bachelor,5650.0,1,1,3.2,No,3.0,166,4,Port Justinbury,19-07-2025,BDG-8297-OSAa,382873,No
9342,Shawna Brown,shawna.brown@examplecorp.com,36,Male,Married,Research & Development,1,Bachelor,3156.0,7,5,1.0,Yes,3.0,221,3,North Josephmouth,2019-07-08,BDG-8347-ibNa,403822,No
2129,Maria Sims,maria.sims@examplecorp.com,39,Female,Married,Engineering,1,High School,3158.0,1,0,6.2,No,7.0,143,3,Kellyside,2025-07-11,BDG-8013-RGPP,303693,No
606,Todd Rosales MD,todd.md@examplecorp.com,58,Female,N/A,Sales,3,Bachelor,10291.0,2,0,3.5,No,2.0,156,4,New Susan,2024-07-11,BDG-8268-XeXq,244673,Yes
3910,Thomas Austin,thomas.austin@examplecorp.com,39,Male,Married,Engineering,3,High School,,3,3,1.4,No,5.0,197,3,Port Benjaminview,2023-07-13,BDG-6534-ckNl,722888,No
4619,Tyler Lang,tyler.lang@examplecorp.com,30,Female,Married,Research & Development,2,High School,4136.0,2,2,,No,1.0,191,3,New Leslie,07/13/2024,BDG-2188-uhHj,974442,No
3430,Shannon Curry,shannon.curry@examplecorp.com,43,Male,Married,Research & Development,4,Bachelor,8156.0,4,4,,No,4.0,176,4,Port Brianchester,2022-06-26,BDG-8648-MCgY,981176,No
6009,Robert Miller,robert.miller@examplecorp.com,36,Male,Single,Research & Development,3,,6559.0,4,3,7.4,No,2.0,146,3,Boydhaven,2022-07-09,BDG-0843-kmsr,511588,No
994,Deborah Campbell,deborah.campbell@examplecorp.com,41,Female,Married,Engineering,1,Bachelor,3492.0,0,0,5.3,No,2.0,161,4,Taylorville,07/03/2026,BDG-2609-RqUN,424507,No
5324,Nicole Hardy,nicole.hardy@examplecorp.com,32,Female,Married,Sales,1,Bachelor,2834.0,0,0,4.6,No,3.0,161,3,Curtisberg,2026-07-21,BDG-2810-FomB,603730,No
5689,Ryan Skinner,ryan.skinner@examplecorp.com,33,Male,Married,Research & Development,3,PhD,6919.0,8,3,5.5,No,4.0,196,4,East Derek,2018-06-30,BDG-8086-MeMm,653268,No
9286,Melissa West,melissa.west@examplecorp.com,44,Male,Married,Engineering,1,Bachelor,4229.0,7,6,5.8,No,2.0,201,2,Stoneland,2019-07-14,BDG-5603-FuYh,874310,No
7105,Brenda Lee,brenda.lee@examplecorp.com,41,Male,Married,Research & Development,1,PhD,2910.0,6,0,19.4,No,4.0,207,1,Jennifertown,2020-06-26,BDG-1094-JnEa,499795,No
1471,Denise Guerra,denise.guerra@examplecorp.com,39,Female,Single,Human Resources,4,Master,,0,0,19.4,No,3.0,189,4,North Robert,2026-07-21,BDG-4176-QOUQ,782387,No
5091,Micheal Austin,micheal.austin@examplecorp.com,37,Male,Married,Research & Development,2,Master,6001.0,14,4,26.0,No,7.0,170,1,Sullivanburgh,07/12/2012,BDG-8555-twNx,728803,No
2037,Justin Dalton,justin.dalton@examplecorp.com,38,Male,Single,Sales,4,Bachelor,9562.0,2,0,3.9,No,3.0,205,4,South Barbarabury,21-07-2024,BDG-5737-gSKr,520456,No
3992,Jeffrey Benton Jr.,jeffrey.jr.@examplecorp.com,40,Female,Single,Research & Development,2,High School,4753.0,10,10,8.6,No,4.0,197,3,North Kristin,2016-07-20,BDG-1678-HxVb,992964,No
8524,James Taylor,james.taylor@examplecorp.com,27,Female,Married,Sales,2,High School,6531.0,0,0,28.9,No,2.0,199,4,North Tanya,07/03/2026,BDG-6929-wiGT,405988,No
8180,Gregory Smith,gregory.smith@examplecorp.com,23,Male,Married,Engineering,2,Master,4613.0,0,0,12.7,Yes,2.0,162,3,Hartborough,2026-07-23,BDG-2083-anDb,480557,No
1659,Heather Montes,heather.montes@examplecorp.com,44,Male,Married,Sales,2,Bachelor,4595.0,1,0,3.7,No,2.0,209,4,South Alisha,July 10 2025,BDG-8970-FOLt,104945,No
3195,Annette Green,annette.green@examplecorp.com,24,Male,Single,Sales,3,Bachelor,6199.0,2,0,5.4,No,4.0,174,3,West Jonathanfort,2024-07-05,BDG-2162-nLiA,484168,No
5101,Damon Schultz,damon.schultz@examplecorp.com,44,Male,Divorced,Research & Development,2,Bachelor,3320.0,15,5,4.5,No,3.0,191,3,Port Jacobport,2011-07-17,BDG-8606-tVSj,887539,No
6720,Jeffrey Taylor,jeffrey.taylor@examplecorp.com,48,Male,Single,Sales,2,Bachelor,4074.0,23,4,9.7,No,6.0,120,2,Castillofurt,July 23 2003,BDG-1060-rIzK,668082,Yes
8447,Mary Benson,mary.benson@examplecorp.com,46,Female,Married,Engineering,2,Bachelor,4414.0,7,3,18.4,No,1.0,206,2,Spencerville,2019-07-09,BDG-3292-Hzfo,137482,No
1663,Michele Edwards,michele.edwards@examplecorp.com,41,Female,Married,Research & Development,3,Master,7985.0,7,5,28.4,No,2.0,170,2,East William,2019-07-17,BDG-4311-ksOc,885883,No
4966,Tammy Hendrix,tammy.hendrix@examplecorp.com,53,Female,Single,Research & Development,1,Master,2720.0,0,0,52.5,No,1.0,179,3,Davidfurt,2026-07-11,BDG-2420-efLC,492743,No
1319,Melissa Davis,melissa.davis@examplecorp.com,31,Female,Single,Sales,3,Bachelor,8891.0,5,4,1.7,No,2.0,176,2,Davidburgh,2021-07-03,BDG-7414-aTvx,404033,No
783,Chelsea Nguyen,chelsea.nguyen@examplecorp.com,43,Female,Single,Engineering,2,PhD,3965.0,7,4,37.5,No,2.0,140,4,Port Tyler,07/08/2019,BDG-8870-djxg,869763,No
8273,Peter Thompson,peter.thompson@examplecorp.com,53,Female,Single,Engineering,5,High School,14128.0,11,2,29.6,No,2.0,190,4,East William,2015-07-25,BDG-9955-mDIZ,555656,No
7167,Patrick Ortega,patrick.ortega@examplecorp.com,0,Male,Married,Sales,3,Master,10156.0,3,2,60.0,No,5.0,176,4,New Adammouth,2023-07-15,BDG-2552-XHVE,182842,No
7878,Derrick Ford,derrick.ford@examplecorp.com,36,Male,Married,Research & Development,3,Bachelor,9174.0,0,0,,Yes,3.0,248,3,Hessburgh,2026-07-07,BDG-0948-TTxt,137285,No
1942,Larry Harding,larry.harding@examplecorp.com,37,Female,Married,Engineering,2,Master,5742.0,3,0,11.5,No,8.0,135,3,Lake Alexistown,2023-07-11,BDG-9179-lRlT,232801,No
